RequestID,Date,Time,IP,Protocol,Method,Scale,TileRow,TileColumn,URI,Status,Bytes,TimeTaken,Referer,UserAgent,Cookie,DateNumber
87,9/3/2013,40:39.0,-,0,0,6,27,14,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/27/14,200,18062,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
88,9/3/2013,40:39.0,-,0,0,6,27,16,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/27/16,200,5307,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
89,9/3/2013,40:39.0,-,0,0,18,97869,73744,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/97869/73744,0,0,10,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),-,3
90,9/3/2013,40:39.0,-,0,0,16,25034,10933,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/25034/10933,200,27441,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; NISSC),-,3
91,9/3/2013,40:39.0,-,0,0,14,6543,2812,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6543/2812,200,24464,1,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36",-,3
92,9/3/2013,40:39.0,-,0,0,19,216004,119781,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216004/119781,200,17436,74,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
93,9/3/2013,40:39.0,-,0,0,19,216006,119781,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216006/119781,200,15714,74,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
94,9/3/2013,40:39.0,-,0,0,19,216004,119784,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216004/119784,200,16091,0,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
95,9/3/2013,40:39.0,-,0,0,19,216006,119784,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216006/119784,200,17377,36,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
96,9/3/2013,40:39.0,-,0,0,19,216004,119787,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216004/119787,200,15533,0,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
97,9/3/2013,40:39.0,-,0,0,19,216006,119787,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/216006/119787,200,13341,1,-,"Mozilla/5.0 (X11; CrOS x86_64 4100.89.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
98,9/3/2013,40:39.0,-,0,0,18,97869,73734,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/97869/73734,200,21333,59,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),-,3
99,9/3/2013,40:39.0,-,0,0,17,49980,31204,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49980/31204,200,21386,1,-,"Mozilla/5.0 (X11; CrOS x86_64 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
100,9/3/2013,40:39.0,-,0,0,17,49980,31208,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49980/31208,200,17584,1,-,"Mozilla/5.0 (X11; CrOS x86_64 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
101,9/3/2013,40:39.0,-,0,0,12,1547,1953,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/12/1547/1953?,200,24906,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E),-,3
102,9/3/2013,40:39.0,-,0,0,12,1546,1953,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/12/1546/1953?,200,28889,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E),-,3
103,9/3/2013,40:39.0,-,0,0,12,1548,1953,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/12/1548/1953?,200,27463,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E),-,3
104,9/3/2013,40:39.0,-,0,0,12,1548,1952,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/12/1548/1952?,200,27830,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E),-,3
105,9/3/2013,40:39.0,-,0,0,12,1547,1952,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/12/1547/1952?,200,31336,2,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; InfoPath.3; .NET4.0C; .NET4.0E),-,3
106,9/3/2013,40:39.0,-,0,0,10,395,170,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/10/395/170,200,21277,0,-,-,3,
107,9/3/2013,40:40.0,-,0,0,15,10892,20597,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10892/20597,200,13190,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
108,9/3/2013,40:40.0,-,0,0,15,10892,20595,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10892/20595,200,22510,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
109,9/3/2013,40:39.0,-,0,0,10,395,171,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/10/395/171,200,24520,1,-,-,3,
110,9/3/2013,40:39.0,-,0,0,16,22578,40870,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/22578/40870,200,30121,0,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
111,9/3/2013,40:39.0,-,0,0,15,12321,9648,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9648,200,13185,0,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
112,9/3/2013,40:39.0,-,0,0,16,22576,40870,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/22576/40870,200,22440,1,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),-,3
113,9/3/2013,40:39.0,-,0,0,15,12319,9649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12319/9649,200,27202,0,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
114,9/3/2013,40:39.0,-,0,0,15,12321,9649,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12321/9649,200,22359,0,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
115,9/3/2013,40:39.0,-,0,0,18,103727,73711,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/103727/73711,200,20711,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
116,9/3/2013,40:39.0,-,0,0,18,103727,73710,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/103727/73710,200,19114,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
117,9/3/2013,40:39.0,-,0,0,18,103727,73712,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/103727/73712,200,22846,0,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
118,9/3/2013,40:39.0,-,0,0,16,21480,40885,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21480/40885,200,21598,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
119,9/3/2013,40:39.0,-,0,0,19,162580,326330,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162580/326330,200,2821,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
120,9/3/2013,40:39.0,-,0,0,19,162578,326331,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162578/326331,200,2821,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
121,9/3/2013,40:39.0,-,0,0,19,162578,326332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162578/326332,200,2821,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
122,9/3/2013,40:39.0,-,0,0,19,162580,326332,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162580/326332,200,2821,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
123,9/3/2013,40:39.0,-,0,0,16,21479,40887,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21479/40887,200,22436,1,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
124,9/3/2013,40:39.0,-,0,0,19,162580,326333,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162580/326333,200,2821,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
125,9/3/2013,40:39.0,-,0,0,19,162578,326334,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162578/326334,200,2821,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
126,9/3/2013,40:39.0,-,0,0,16,21480,40887,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21480/40887,200,18761,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
127,9/3/2013,40:39.0,-,0,0,19,162580,326335,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/162580/326335,200,2821,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
128,9/3/2013,40:39.0,-,0,0,16,20720,39385,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/20720/39385,200,17552,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",-,3
129,9/3/2013,40:39.0,-,0,0,9,194,87,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/194/87,200,21752,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
130,9/3/2013,40:39.0,-,0,0,9,194,88,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/194/88,200,19780,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
131,9/3/2013,40:39.0,-,0,0,9,193,89,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/193/89,200,19157,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
132,9/3/2013,40:39.0,-,0,0,9,192,90,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/192/90,200,19324,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
133,9/3/2013,40:39.0,-,0,0,9,190,91,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/190/91,200,19606,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
134,9/3/2013,40:39.0,-,0,0,9,193,91,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/193/91,200,18775,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
135,9/3/2013,40:39.0,-,0,0,9,192,92,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/192/92,200,19393,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
136,9/3/2013,40:39.0,-,0,0,9,190,93,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/190/93,200,17480,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
137,9/3/2013,40:39.0,-,0,0,9,192,93,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/192/93,200,18891,0,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
138,9/3/2013,40:39.0,-,0,0,9,194,93,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/9/194/93,200,20432,1,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5;  SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; MS-RTC LM 8; AskTbORJ/5.15.15.36191),-,3
139,9/3/2013,40:39.0,-,0,0,14,6159,4822,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6159/4822,200,20181,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
140,9/3/2013,40:39.0,-,0,0,14,6159,4825,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/14/6159/4825,200,16894,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
141,9/3/2013,40:39.0,-,0,0,17,49980,31209,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49980/31209,200,14448,1,-,"Mozilla/5.0 (X11; CrOS x86_64 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
142,9/3/2013,40:39.0,-,0,0,18,79250,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79250/158188,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
143,9/3/2013,40:39.0,-,0,0,18,79251,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79251/158188,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
144,9/3/2013,40:39.0,-,0,0,18,79252,158188,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/79252/158188,200,2821,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
145,9/3/2013,40:39.0,-,0,0,7,47,74,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/7/47/74,200,18684,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-,3
146,9/3/2013,40:39.0,-,0,0,6,26,11,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/26/11,200,14061,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
147,9/3/2013,40:39.0,-,0,0,6,27,13,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/27/13,200,21618,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
148,9/3/2013,40:39.0,-,0,0,6,25,11,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/6/25/11,200,22234,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
149,9/3/2013,40:39.0,-,0,0,17,49978,31204,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49978/31204,200,20375,0,-,"Mozilla/5.0 (X11; CrOS x86_64 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
150,9/3/2013,40:39.0,-,0,0,17,49980,31206,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49980/31206,200,23413,2,-,"Mozilla/5.0 (X11; CrOS x86_64 4319.74.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36",-,3
151,9/3/2013,40:39.0,-,0,0,19,198011,152830,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/198011/152830,200,12238,0,-,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
152,9/3/2013,40:40.0,-,0,0,15,10892,20599,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10892/20599,200,8446,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
153,9/3/2013,40:40.0,-,0,0,19,197447,139019,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/197447/139019,200,13328,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
154,9/3/2013,40:40.0,-,0,0,19,197445,139018,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/19/197445/139018,200,14504,2,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
155,9/3/2013,40:40.0,-,0,0,16,21483,40887,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21483/40887,200,12439,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
156,9/3/2013,40:40.0,-,0,0,15,10292,19818,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/10292/19818,200,26822,1,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
157,9/3/2013,40:40.0,-,0,0,17,49287,38591,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/49287/38591,200,2889,0,-,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0,-,3
158,9/3/2013,40:40.0,-,0,0,16,21483,40885,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21483/40885,200,18333,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
159,9/3/2013,40:40.0,-,0,0,17,40646,81580,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/40646/81580,200,13810,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
160,9/3/2013,40:40.0,-,0,0,17,40646,81581,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/40646/81581,200,14198,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
161,9/3/2013,40:40.0,-,0,0,17,40644,81581,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/40644/81581,200,18570,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
162,9/3/2013,40:40.0,-,0,0,17,40646,81582,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/40646/81582,200,13199,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
163,9/3/2013,40:40.0,-,0,0,17,40644,81583,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/17/40644/81583,200,14891,0,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",-,3
164,9/3/2013,40:40.0,-,0,0,16,21483,40883,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/16/21483/40883,200,13352,0,-,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727),-,3
165,9/3/2013,40:39.0,-,0,0,15,12533,9374,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12533/9374,200,30991,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
166,9/3/2013,40:39.0,-,0,0,15,12533,9375,/origin-services.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/15/12533/9375,200,25586,1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",-,3
